"feedname","eventname","timestamp","type","value"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:53","hostname","avita.lviv.ua"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:53","hostname","backend.eastkingz.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:53","hostname","backend.eastkingz.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:53","hostname","bebravse.bget.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:53","hostname","bebravse.bget.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:53","hostname","bebravse.bget.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:53","hostname","betasus17.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasus7.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasus17.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasusgiris11.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasus17.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasus7.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasusgirisburasi.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasusgiris11.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasus7.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasusgirisburasi.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasusgiris11.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bibaiboba.beget.tech"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","betasusgirisburasi.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bigmax.usa.cc"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bibaiboba.beget.tech"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bibaiboba.beget.tech"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bigmax.usa.cc"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bigmax.usa.cc"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bold.publicvm.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bold.publicvm.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bold.publicvm.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","borgesbrasil.com.br"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","borgesbrasil.com.br"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","borgesbrasil.com.br"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bot.jefferyworks.cf"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bottnet.site90.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bot.jefferyworks.cf"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bot.jefferyworks.cf"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bottnet.site90.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","bottnet.site90.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","calmonstarn.co.uk"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","calmonstarn.co.uk"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","calmonstarn.co.uk"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","catholic-piston.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","catholic-piston.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","catholic-piston.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","cdggua.yi.org"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","cdggua.yi.org"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","cdggua.yi.org"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","celtabet88.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","celtabet88.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","celtabet88.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","chatwhatsapp-sahur2020.otzo.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","chatwhatsapp-sahur2020.otzo.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","ci11344.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","chatwhatsapp-sahur2020.otzo.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","ci14809.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","ci11344.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","ci11344.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","ci14809.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","ci14809.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","cloud1.directnutrisciences.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","cloud1.directnutrisciences.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","codecanyon.img.customer.envatousercontent.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","cloud1.directnutrisciences.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","codecanyon.img.customer.envatousercontent.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","codecanyon.img.customer.envatousercontent.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:54","hostname","comptesenlignelabanquepostale-fr.surge.sh"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","contador.visitante-group-new.cf"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","comptesenlignelabanquepostale-fr.surge.sh"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","contador.visitante-group-new.cf"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","comptesenlignelabanquepostale-fr.surge.sh"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","contador.visitante-group-new.cf"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","cp.connectfast.com.br"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","cp.connectfast.com.br"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","cp.connectfast.com.br"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","ctreporter.azurewebsites.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","ctreporter.azurewebsites.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","cx35521.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","cx35521.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","ctreporter.azurewebsites.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","d5wxk.csb.app"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","d5wxk.csb.app"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","cx35521.tmweb.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","d5wxk.csb.app"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","davidosik228.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","davidosik228.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","davidosik228.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","ebver.co.uk"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","ebver.co.uk"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","ebver.co.uk"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","elber.medai-gruop.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","elber.medai-gruop.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","elber.medai-gruop.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","emaillifecoaching.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","emaillifecoaching.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","emaillifecoaching.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","emmex.duckdns.org"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","emmex.duckdns.org"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","emmex.duckdns.org"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","enterthename16.bbsindex.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","enterthename16.bbsindex.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","enterthename16.bbsindex.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","esoteric-mote-284316.uc.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","esoteric-mote-284316.uc.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","esoteric-mote-284316.uc.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","eusa-lombo.firebaseapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","eusa-lombo.firebaseapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:55","hostname","eusa-lombo.firebaseapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0319390.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0319390.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0319390.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0386753.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0386753.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0386753.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0387125.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0387125.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0387125.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0390226.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0390226.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0390226.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0392041.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0392041.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0392041.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0396258.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0396258.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0396258.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0438649.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0438649.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","f0438649.xsph.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fcoxzinc.nn.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fcoxzinc.nn.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fcoxzinc.nn.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fene-modi.firebaseapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fene-modi.firebaseapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fene-modi.firebaseapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","ffbbii.rajas.com.my"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","ffbbii.rajas.com.my"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","ffbbii.rajas.com.my"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fifohbibou.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fifohbibou.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fifohbibou.blogspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fr.chromeproxy.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fr.chromeproxy.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fr.chromeproxy.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","front.postmaster.services"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","front.postmaster.services"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","front.postmaster.services"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","ftwbbb.serviceorder.su"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","ftwbbb.serviceorder.su"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","ftwbbb.serviceorder.su"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fullwellsfarg9936.uc.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fullwellsfarg9936.uc.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fullwellsfarg9936.uc.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fxhxfnzjjbmioam.nut.cc"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fxhxfnzjjbmioam.nut.cc"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","fxhxfnzjjbmioam.nut.cc"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","galen.co.ke"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","galen.co.ke"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","galen.co.ke"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","gat5.wha.la"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","gat5.wha.la"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:56","hostname","gat5.wha.la"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","gen2power.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","gen2power.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","gen2power.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","getboating.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","getboating.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","getboating.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","google-account.ulcraft.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","google-account.ulcraft.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","google-account.ulcraft.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","hellogame15.ydns.eu"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","hellogame22.ydns.eu"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","hellogame15.ydns.eu"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","hellogame15.ydns.eu"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","hellogame22.ydns.eu"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","hellogame22.ydns.eu"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","ideascomunitarias.org.mx"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","ideascomunitarias.org.mx"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","img.aslitiicaret.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","img.aslitiicaret.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","ideascomunitarias.org.mx"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:57","hostname","inglescancun.garnetmovil.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","img.aslitiicaret.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","inglescancun.garnetmovil.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","instagram.com.login.s5df46ss21s.oficinasylocalesfiore.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","inglescancun.garnetmovil.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","instagram.hop.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","instagram.com.login.s5df46ss21s.oficinasylocalesfiore.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","instagram.hop.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","instagram.com.login.s5df46ss21s.oficinasylocalesfiore.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","j3060z7403.codesandbox.io"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","instagram.hop.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jaling.aba.vg"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","j3060z7403.codesandbox.io"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jaling.aba.vg"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jda3.byethost3.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","j3060z7403.codesandbox.io"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","joingrub-bokep18.wikaba.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jda3.byethost3.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jaling.aba.vg"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","joingrub-bokep18.wikaba.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jowofef165.myjino.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jda3.byethost3.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jsmcadam-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jowofef165.myjino.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jsmcadam-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","juneearningstatement.creatorlink.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","juneearningstatement.creatorlink.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","joingrub-bokep18.wikaba.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jycajzgkznfjnprwuzgokeycovczebsicyou-dot-gl494903049.wl.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jycajzgkznfjnprwuzgokeycovczebsicyou-dot-gl494903049.wl.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jowofef165.myjino.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jsmcadam-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","juneearningstatement.creatorlink.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","katamo1.myjino.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","jycajzgkznfjnprwuzgokeycovczebsicyou-dot-gl494903049.wl.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","katamo1.myjino.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","katamo1.myjino.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","kingislandholiday.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","kingislandholiday.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","konfirmasi-akun-anda0248.webnode.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","kingislandholiday.com.au"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","konfirmasi-akun-anda0248.webnode.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:58","hostname","l3e03baf.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","l3e03baf.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","l9e93cf7.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","konfirmasi-akun-anda0248.webnode.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","l9e93cf7.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","lbc9d7ca.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","l3e03baf.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","ldsplanettt.yolasite.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","lbc9d7ca.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","l9e93cf7.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","ldsplanettt.yolasite.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","lbc9d7ca.justinstalledpanel.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","livestudentccc-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","ldsplanettt.yolasite.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","lkjxbgpuridedqvoprnnczngrdwxozcvlnqn-dot-gl494903049.wl.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","livestudentccc-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","lkjxbgpuridedqvoprnnczngrdwxozcvlnqn-dot-gl494903049.wl.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","login.blcokchain.biz"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","livestudentccc-my.sharepoint.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","login.blcokchain.biz"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","lkjxbgpuridedqvoprnnczngrdwxozcvlnqn-dot-gl494903049.wl.r.appspot.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","loxx.zzz.com.ua"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","login.blcokchain.biz"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","loxx.zzz.com.ua"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","m4l3x.travinishosting.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","loxx.zzz.com.ua"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","mail.ahcindia.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","mail.bankofamericaonlinesignin.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","m4l3x.travinishosting.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","mailru.aiq.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","mail.ahcindia.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","m4l3x.travinishosting.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","mail.ahcindia.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","mail.bankofamericaonlinesignin.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","mailru.aiq.ru"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","mail.bankofamericaonlinesignin.net"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","masadepankuhancuruntukmemuaskannafsuayahku.000webhostapp.com"
"CASTALDI-T","Domain Blacklist feed","19/11/2020 07:49:59","hostname","mailru.aiq.ru"
