"feedname","eventname","timestamp","type","value"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 13:15:10","url","http://chinotta.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Reecdeep","01/12/2020 16:30:07","url","http://bk.umsu.ac.id/tyjfecm/904400.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Reecdeep","01/12/2020 17:15:08","url","http://www.thejrgs.com/plbfyrpqio/904400.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","01/12/2020 17:30:08","url","http://www.thejrgs.com/plbfyrpqio/904400.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","01/12/2020 17:30:08","url","http://www.thejrgs.com/plbfyrpqio/904400.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","01/12/2020 17:30:09","url","http://www.thejrgs.com/plbfyrpqio/904400.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Asyncrat","01/12/2020 20:15:11","url","http://23.95.13.157:5356"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","01/12/2020 21:00:09","url","http://193.161.193.99:55223"
"CASTALDI-T","ThreatIngestor Event: Twitter-Asyncrat","01/12/2020 21:30:12","url","http://genlast.giize.com:6606"
"CASTALDI-T","ThreatIngestor Event: Twitter-Asyncrat","01/12/2020 21:45:10","url","http://giness.giize.com:9091"
"CASTALDI-T","ThreatIngestor Event: Twitter-Reecdeep","01/12/2020 22:00:07","url","http://www.thejrgs.com/plbfyrpqio/904400.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","02/12/2020 05:30:09","url","http://193.161.193.99:39201"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","02/12/2020 22:01:16","url","http://103.231.222.39"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","02/12/2020 23:30:09","url","http://striker223.ddns.net:1604"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","02/12/2020 23:30:12","url","http://68.183.54.143"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","02/12/2020 23:30:12","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","02/12/2020 23:30:13","url","http://167.71.224.39"
"CASTALDI-T","ThreatIngestor Event: Twitter-Asyncrat","03/12/2020 00:00:11","url","http://frefiredll.servehttp.com:2020"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","03/12/2020 04:00:08","url","http://maj.majnetgroup.net:34588"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","03/12/2020 14:30:08","url","http://193.218.118.85:4545"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","03/12/2020 15:45:08","url","http://193.218.118.85:4545"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","03/12/2020 23:00:09","url","http://193.161.193.99:39201"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ryuk","04/12/2020 00:30:08","url","http://172.105.253.97/systembc/exec.vbs"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ryuk","04/12/2020 00:30:08","url","http://172.105.253.97:4001"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ryuk","04/12/2020 00:30:08","url","http://172.105.253.97/systembc/post.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ryuk","04/12/2020 00:30:09","url","http://172.105.253.97/systembc/exec.vbs"
