"id","timestamp","type","value"
"5621","10/12/2020 15:15:10","ip-dst","169.255.216.36"
"5621","10/12/2020 15:15:10","ip-dst","138.201.138.91"
"5621","10/12/2020 15:15:10","ip-dst","89.174.36.41"
"5622","10/12/2020 15:15:10","ip-dst","87.106.89.36"
"5622","10/12/2020 15:15:10","ip-dst","169.255.216.36"
"5622","10/12/2020 15:15:10","ip-dst","138.201.138.91"
"5622","10/12/2020 15:15:10","ip-dst","89.174.36.41"
"5632","10/12/2020 17:15:13","ip-dst","87.106.89.36"
"5632","10/12/2020 17:15:13","ip-dst","169.255.216.36"
"5632","10/12/2020 17:15:13","ip-dst","138.201.138.91"
"5632","10/12/2020 17:15:13","ip-dst","89.174.36.41"
"5641","10/12/2020 20:15:10","ip-dst","51.195.53.27"
"5644","10/12/2020 21:00:09","ip-dst","87.106.89.36"
"5644","10/12/2020 21:00:09","ip-dst","169.255.216.36"
"5644","10/12/2020 21:00:09","ip-dst","138.201.138.91"
"5644","10/12/2020 21:00:09","ip-dst","89.174.36.41"
"5646","10/12/2020 21:15:13","ip-dst","188.166.88.45"
"5646","10/12/2020 21:15:13","ip-dst","167.71.138.137"
"5648","10/12/2020 22:30:09","ip-dst","87.106.89.36"
"5648","10/12/2020 22:30:09","ip-dst","169.255.216.36"
"5648","10/12/2020 22:30:09","ip-dst","138.201.138.91"
"5648","10/12/2020 22:30:09","ip-dst","89.174.36.41"
"5820","11/12/2020 06:00:11","ip-dst","87.106.89.36"
"5820","11/12/2020 06:00:11","ip-dst","169.255.216.36"
"5820","11/12/2020 06:00:11","ip-dst","138.201.138.91"
"5820","11/12/2020 06:00:11","ip-dst","89.174.36.41"
"5821","11/12/2020 07:00:14","ip-dst","87.106.89.36"
"5821","11/12/2020 07:00:14","ip-dst","169.255.216.36"
"5821","11/12/2020 07:00:14","ip-dst","138.201.138.91"
"5821","11/12/2020 07:00:14","ip-dst","89.174.36.41"
"5824","11/12/2020 11:45:09","ip-dst","45.141.59.212"
"5824","11/12/2020 11:45:09","ip-dst","186.47.209.222"
"5828","11/12/2020 16:45:13","ip-dst","165.232.104.85"
"5828","11/12/2020 16:45:13","ip-dst","161.35.152.178"
"5828","11/12/2020 16:45:13","ip-dst","139.59.101.19"
"5834","11/12/2020 21:00:13","ip-dst","178.62.242.234"
"5837","11/12/2020 22:45:11","ip-dst","193.218.118.85"
"5886","12/12/2020 06:30:11","ip-dst","185.43.223.169"
"5887","12/12/2020 06:30:11","ip-dst","185.43.223.169"
"5888","12/12/2020 06:30:12","ip-dst","185.43.223.169"
"5889","12/12/2020 07:00:13","ip-dst","185.43.223.169"
"5890","12/12/2020 07:30:17","ip-dst","185.43.223.169"
"5891","12/12/2020 07:45:10","ip-dst","185.43.223.169"
"5893","12/12/2020 09:45:14","ip-dst","178.62.242.234"
"5894","12/12/2020 10:00:10","ip-dst","185.43.223.169"
"5895","12/12/2020 10:00:13","ip-dst","178.62.242.234"
"5897","12/12/2020 13:45:11","ip-dst","193.218.118.85"
"5898","12/12/2020 14:00:10","ip-dst","185.43.223.169"
"5899","12/12/2020 17:00:10","ip-dst","185.43.223.169"
"6033","13/12/2020 06:15:10","ip-dst","185.43.223.169"
"6034","13/12/2020 06:45:10","ip-dst","45.141.84.187"
"6048","13/12/2020 18:45:09","ip-dst","89.249.65.206"
"6049","13/12/2020 19:45:10","ip-dst","64.188.12.126"
"6053","13/12/2020 21:15:13","ip-dst","188.166.88.45"
"6054","13/12/2020 23:15:12","ip-dst","188.166.88.45"
"6111","14/12/2020 08:45:10","ip-dst","185.43.223.169"
"6121","14/12/2020 18:30:09","ip-dst","18.197.62.51"
"6122","14/12/2020 19:30:12","ip-dst","178.62.242.234"
"6123","14/12/2020 19:45:10","ip-dst","77.220.64.37"
"6123","14/12/2020 19:45:10","ip-dst","51.15.176.55"
"6123","14/12/2020 19:45:10","ip-dst","85.25.144.36"
"6123","14/12/2020 19:45:10","ip-dst","139.162.53.147"
