"eventname","timestamp","type","value"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:15:12","url","http://tatarinanaboskuto.cyou"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:15:12","domain","tatarinanaboskuto.cyou"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:15:12","ip-dst","167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","url","http://68.183.54.143"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","url","http://crypetecranch.best"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","domain","crypetecranch.best"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","url","http://egedemaer.cyou"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","domain","egedemaer.cyou"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","url","http://oxxoboats.top"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:11","domain","oxxoboats.top"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:12","url","http://proissvollio.club"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:12","domain","proissvollio.club"
"ThreatIngestor Event: Twitter-IcedID","04/12/2020 23:30:12","ip-dst","68.183.54.143"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:12","url","http://allthemeanings.top"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:12","domain","allthemeanings.top"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:12","url","http://167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:12","ip-dst","167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","url","http://167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","url","http://azomorinno.best"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","domain","azomorinno.best"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","url","http://oldaquafrsh.cyou"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","domain","oldaquafrsh.cyou"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","url","http://rotapetek.cyou"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","domain","rotapetek.cyou"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:13","ip-dst","167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:14","url","http://68.183.54.143"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:14","url","http://crypetecranch.best"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:14","domain","crypetecranch.best"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:14","url","http://egedemaer.cyou"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:15","domain","egedemaer.cyou"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:15","url","http://oxxoboats.top"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:15","domain","oxxoboats.top"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 10:15:15","ip-dst","68.183.54.143"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","url","http://68.183.54.143"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","url","http://crypetecranch.best"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","domain","crypetecranch.best"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","url","http://egedemaer.cyou"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","domain","egedemaer.cyou"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","url","http://oxxoboats.top"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:11","domain","oxxoboats.top"
"ThreatIngestor Event: Twitter-IcedID","05/12/2020 11:30:12","ip-dst","68.183.54.143"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 08:00:12","url","http://xoruf.ddns.net:5552"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 08:00:13","domain","xoruf.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 08:00:13","sha256","d344ada97742b49ed37fa6c43ede573569e5ae3a121944208ebf24f6eb0d358f"
"ThreatIngestor Event: Twitter-IcedID","06/12/2020 08:00:19","url","http://167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","06/12/2020 08:00:19","url","http://asderator.cyou"
"ThreatIngestor Event: Twitter-IcedID","06/12/2020 08:00:19","domain","asderator.cyou"
"ThreatIngestor Event: Twitter-IcedID","06/12/2020 08:00:19","ip-dst","167.71.138.137"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 16:00:09","url","http://ddnsssaa.ddns.net:8080"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 16:00:09","domain","ddnsssaa.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 16:00:10","sha256","0f2c192b767541bb6d3539e3be7ab8264e746a757cd9a9c308f705f3140f13a9"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 18:15:09","url","http://ddnsssaa.ddns.net:8080"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 18:15:09","domain","ddnsssaa.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 18:15:10","sha256","0f2c192b767541bb6d3539e3be7ab8264e746a757cd9a9c308f705f3140f13a9"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:00:10","url","http://greenwsdykegheedahatakankeadeshnaawsgma.ydns.eu/office360/regasm.exe"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:00:10","domain","greenwsdykegheedahatakankeadeshnaawsgma.ydns.eu"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:00:10","url","http://webtex.ga/rojas/gate.php"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:00:10","domain","webtex.ga"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:00:10","md5","703e002b5025eb54d18dd4b74f208b29"
"ThreatIngestor Event: Twitter-Formbook","06/12/2020 21:00:11","url","http://3.1.221.201/win/vdc.exe"
"ThreatIngestor Event: Twitter-Formbook","06/12/2020 21:00:11","ip-dst","3.1.221.201"
"ThreatIngestor Event: Twitter-Formbook","06/12/2020 21:00:11","md5","4a0a48929f7dda5b700b9e85b07c3a70"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:15:10","url","http://pfstechexpo.com/csc/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:15:10","domain","pfstechexpo.com"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:15:10","md5","671a989223acdbaa7f377c71745ba3d5"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:15:10","url","http://legalpath.in/ck/Panel/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:15:10","domain","legalpath.in"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 21:15:11","md5","a6889b0b8b46236e6185df8e51902c4b"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 21:30:08","url","http://acetaldehydetoxicity.com//wordpress/chromium.exe"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 21:30:08","domain","acetaldehydetoxicity.com"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 21:30:09","md5","daf6669e25be94252a63e1b0a47f8c55"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 21:30:09","md5","f20f5ad4b8d13a4fb00275480075d145"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:30:10","url","http://x26zc.xyz/V3/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:30:10","domain","x26zc.xyz"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:30:10","md5","7cd5ed6a2eec49bdf0b1e25fd95434f3"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:30:10","url","http://104.168.146.103/MegAMOneyMenINTurkey/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:30:10","ip-dst","104.168.146.103"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:30:10","md5","8f520da299958f84450072aae5c39df5"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:45:09","url","http://45.134.225.18/plesk-site-preview/endustrigm.eu/http/45.134.225.18/garuba/Panel/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:45:09","ip-dst","45.134.225.18"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:45:10","url","http://retrak.co.ke/psy/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:45:10","domain","retrak.co.ke"
"ThreatIngestor Event: Twitter-Lokibot","06/12/2020 22:45:10","md5","e307e1a6e30726f8171a7015021d87bd"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 23:30:08","url","http://refreshkho.ddns.net:8080"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 23:30:08","domain","refreshkho.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","06/12/2020 23:30:08","sha256","f5304ded3a4e982c73a3af197da88ad109083ea81b383c48ee49d9c5d4ca98a4"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 02:00:09","url","http://refreshkho.ddns.net:8080"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 02:00:09","domain","refreshkho.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 02:00:09","sha256","f5304ded3a4e982c73a3af197da88ad109083ea81b383c48ee49d9c5d4ca98a4"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 07:15:10","sha256","a50ab236b111aec0f61ef05f25b61cfa7a16d116f705945577a80bac9874c51e"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 07:15:10","sha256","e01cfde284baf9742419669d25007c6db1da8a5895b8547c53b51113ee01f53d"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 07:15:10","sha256","a50ab236b111aec0f61ef05f25b61cfa7a16d116f705945577a80bac9874c51e"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 07:15:10","sha256","e01cfde284baf9742419669d25007c6db1da8a5895b8547c53b51113ee01f53d"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 09:30:09","url","http://acetaldehydetoxicity.com//wordpress/chromium.exe"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 09:30:10","domain","acetaldehydetoxicity.com"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 09:30:11","sha256","a50ab236b111aec0f61ef05f25b61cfa7a16d116f705945577a80bac9874c51e"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 09:30:11","sha256","e01cfde284baf9742419669d25007c6db1da8a5895b8547c53b51113ee01f53d"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 10:15:09","ip-dst","37.46.150.178"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 10:15:09","sha256","20b9ec5a56219d5254b07c32c45c34eac8017ed9cb8335eb2c6f5312b9ea44ff"
"ThreatIngestor Event: Twitter-Reecdeep","07/12/2020 12:00:08","url","http://api.telegram.org/bot1430287252:AAHUXUSS13J16WF30-OADy7xy0UJnPg-Paw/"
"ThreatIngestor Event: Twitter-Reecdeep","07/12/2020 12:00:09","domain","api.telegram.org"
"ThreatIngestor Event: Twitter-Reecdeep","07/12/2020 13:30:07","ip-dst","104.131.164.93"
"ThreatIngestor Event: Twitter-Reecdeep","07/12/2020 13:30:07","ip-dst","46.101.90.205"
"ThreatIngestor Event: Twitter-Reecdeep","07/12/2020 13:30:08","ip-dst","27.254.174.84"
"ThreatIngestor Event: Twitter-Reecdeep","07/12/2020 13:30:08","ip-dst","92.94.251.127"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 13:30:08","url","http://acetaldehydetoxicity.com//wordpress/chromium.exe"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 13:30:08","domain","acetaldehydetoxicity.com"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:30:09","ip-dst","104.131.164.93"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:30:09","ip-dst","46.101.90.205"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:30:10","ip-dst","27.254.174.84"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:30:10","ip-dst","92.94.251.127"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:30:10","sha256","e5cc7cb98d24d1186af5bd54de2c0ad8ff9ab2e18b2eac426ea00de7b4844401"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:30:10","sha256","01020b0e9a19a67c53ceb2a3da055470fe1fd49b103ebecd4e3ca41639ae147e"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:30:10","sha256","e5cc7cb98d24d1186af5bd54de2c0ad8ff9ab2e18b2eac426ea00de7b4844401"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:30:10","sha256","01020b0e9a19a67c53ceb2a3da055470fe1fd49b103ebecd4e3ca41639ae147e"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:45:09","sha256","e5cc7cb98d24d1186af5bd54de2c0ad8ff9ab2e18b2eac426ea00de7b4844401"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 13:45:09","sha256","01020b0e9a19a67c53ceb2a3da055470fe1fd49b103ebecd4e3ca41639ae147e"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 14:30:09","sha256","e5cc7cb98d24d1186af5bd54de2c0ad8ff9ab2e18b2eac426ea00de7b4844401"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 14:30:09","sha256","01020b0e9a19a67c53ceb2a3da055470fe1fd49b103ebecd4e3ca41639ae147e"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 14:30:10","sha256","a50ab236b111aec0f61ef05f25b61cfa7a16d116f705945577a80bac9874c51e"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 14:30:10","sha256","e01cfde284baf9742419669d25007c6db1da8a5895b8547c53b51113ee01f53d"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 15:00:09","sha256","e5cc7cb98d24d1186af5bd54de2c0ad8ff9ab2e18b2eac426ea00de7b4844401"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 15:00:09","sha256","01020b0e9a19a67c53ceb2a3da055470fe1fd49b103ebecd4e3ca41639ae147e"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://156.96.47.3:443"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://178.134.55.190:449"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://194.5.249.71:443"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://195.123.242.207:443"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://184.95.51.178:443"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://94.158.245.90:443"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://41.243.29.182:449"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://192.3.247.125:443"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://177.221.108.198:449"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://80.242.220.146:449"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","156.96.47.3"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","178.134.55.190"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","194.5.249.71"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","195.123.242.207"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","184.95.51.178"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","94.158.245.90"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","41.243.29.182"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","192.3.247.125"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","177.221.108.198"
"ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:10","ip-dst","80.242.220.146"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 15:45:12","sha256","e5cc7cb98d24d1186af5bd54de2c0ad8ff9ab2e18b2eac426ea00de7b4844401"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 15:45:12","sha256","01020b0e9a19a67c53ceb2a3da055470fe1fd49b103ebecd4e3ca41639ae147e"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 15:45:12","sha256","e5cc7cb98d24d1186af5bd54de2c0ad8ff9ab2e18b2eac426ea00de7b4844401"
"ThreatIngestor Event: Twitter-Dridex","07/12/2020 15:45:12","sha256","01020b0e9a19a67c53ceb2a3da055470fe1fd49b103ebecd4e3ca41639ae147e"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 15:45:13","sha256","a50ab236b111aec0f61ef05f25b61cfa7a16d116f705945577a80bac9874c51e"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 15:45:13","sha256","e01cfde284baf9742419669d25007c6db1da8a5895b8547c53b51113ee01f53d"
"ThreatIngestor Event: Twitter-Netwire","07/12/2020 15:45:14","url","http://waxb.ddns.net"
"ThreatIngestor Event: Twitter-Netwire","07/12/2020 15:45:14","domain","waxb.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 16:00:08","url","http://refreshkho.ddns.net:8080"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 16:00:08","domain","refreshkho.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 16:00:08","sha256","f5304ded3a4e982c73a3af197da88ad109083ea81b383c48ee49d9c5d4ca98a4"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 16:15:09","sha256","a50ab236b111aec0f61ef05f25b61cfa7a16d116f705945577a80bac9874c51e"
"ThreatIngestor Event: Twitter-Formbook","07/12/2020 16:15:09","sha256","e01cfde284baf9742419669d25007c6db1da8a5895b8547c53b51113ee01f53d"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:12","url","http://167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:12","url","http://milliship.top"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:12","domain","milliship.top"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://188.166.88.45"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://14katok.cyou"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","domain","14katok.cyou"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://firstpetja.top"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","domain","firstpetja.top"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://fislatriller.best"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","domain","fislatriller.best"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://portugalloindostan.top"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:14","domain","portugalloindostan.top"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:14","url","http://tsarabsolutely.top"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:14","domain","tsarabsolutely.top"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:14","ip-dst","167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:14","ip-dst","188.166.88.45"
"ThreatIngestor Event: Twitter-Azorult","07/12/2020 21:15:10","url","http://kalamiksndyonlinedeliverystoreservsnfqm.ydns.eu/kaladoc/vbc.exe"
"ThreatIngestor Event: Twitter-Azorult","07/12/2020 21:15:10","domain","kalamiksndyonlinedeliverystoreservsnfqm.ydns.eu"
"ThreatIngestor Event: Twitter-Azorult","07/12/2020 21:15:11","url","http://paratuseventos.cl/doc/nov22/index.php"
"ThreatIngestor Event: Twitter-Azorult","07/12/2020 21:15:11","domain","paratuseventos.cl"
"ThreatIngestor Event: Twitter-Azorult","07/12/2020 21:15:11","md5","b4b545c73714a9bdce8753dcb283c4ca"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 21:30:09","url","http://shgshgsndynationalobjindustrialatsngpx.ydns.eu/shengdoc/vbc.exe"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 21:30:09","domain","shgshgsndynationalobjindustrialatsngpx.ydns.eu"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 21:30:09","url","http://benweve.com/clock/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 21:30:10","domain","benweve.com"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 21:30:10","md5","ee2ea2a9f7d621c21b157f6328ed4966"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 21:30:10","md5","dff5698e562b20e3ec4a3a9d123f0537"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:15:09","url","http://roycolemandds.com/royco/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:15:09","domain","roycolemandds.com"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:15:09","md5","bf0db0167fe3d09f7ded88ac3098105f"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:15:10","url","http://foremanindustrial.com/fore/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:15:10","domain","foremanindustrial.com"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:15:10","md5","97a81f9e90bd1fc180cee09b4d151a9a"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:30:09","url","http://qqmailappupdate.ga/green/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:30:09","domain","qqmailappupdate.ga"
"ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:30:09","md5","67f539b77e2ecfae03266a903efd8667"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 23:30:10","url","http://193.218.118.85:4545"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 23:30:10","ip-dst","193.218.118.85"
"ThreatIngestor Event: Twitter-Njrat","07/12/2020 23:30:10","sha256","ce4823c3a1e5b11a4f92b918e02443dfd2ce42d56fdee8ebc1480d197728c4a9"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:07","url","http://156.96.47.3:443"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:07","url","http://178.134.55.190:449"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:07","url","http://194.5.249.71:443"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:08","url","http://195.123.242.207:443"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:08","ip-dst","156.96.47.3"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:08","ip-dst","178.134.55.190"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:08","ip-dst","194.5.249.71"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:08","ip-dst","195.123.242.207"
"ThreatIngestor Event: Twitter-Njrat","08/12/2020 00:30:09","url","http://ddnsssaa.ddns.net:8080"
"ThreatIngestor Event: Twitter-Njrat","08/12/2020 00:30:09","domain","ddnsssaa.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","08/12/2020 00:30:09","sha256","0f2c192b767541bb6d3539e3be7ab8264e746a757cd9a9c308f705f3140f13a9"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:08","url","http://156.96.47.3:443"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:08","url","http://178.134.55.190:449"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:08","url","http://194.5.249.71:443"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:08","url","http://195.123.242.207:443"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:09","ip-dst","156.96.47.3"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:09","ip-dst","178.134.55.190"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:09","ip-dst","194.5.249.71"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:09","ip-dst","195.123.242.207"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 01:45:11","url","http://167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 01:45:11","url","http://milliship.top"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 01:45:11","domain","milliship.top"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 01:45:12","ip-dst","167.71.138.137"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:08","url","http://156.96.47.3:443"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:08","url","http://178.134.55.190:449"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:08","url","http://194.5.249.71:443"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:08","url","http://195.123.242.207:443"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:08","ip-dst","156.96.47.3"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:09","ip-dst","178.134.55.190"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:09","ip-dst","194.5.249.71"
"ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:09","ip-dst","195.123.242.207"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 06:30:11","url","http://qataracfridgerepaire.com/templates/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 06:30:11","domain","qataracfridgerepaire.com"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 06:30:11","md5","be5cac964f1b4109d7384ffcd5cde681"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 07:15:10","url","http://roycolemandds.com/royco/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 07:15:10","domain","roycolemandds.com"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 07:15:10","md5","bf0db0167fe3d09f7ded88ac3098105f"
"ThreatIngestor Event: Twitter-Ursnif","08/12/2020 09:45:14","sha256","5bd267095b25bea0d5a95b4d6c22b871056ca7b8dc137351850d6a577ba62b80"
"ThreatIngestor Event: Twitter-Ursnif","08/12/2020 09:45:15","sha256","5bd267095b25bea0d5a95b4d6c22b871056ca7b8dc137351850d6a577ba62b80"
"ThreatIngestor Event: Twitter-Ursnif","08/12/2020 10:00:09","sha256","5bd267095b25bea0d5a95b4d6c22b871056ca7b8dc137351850d6a577ba62b80"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 10:15:08","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 10:15:08","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 10:15:08","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
