"id","timestamp","type","value"
"1507","11/10/2020 17:14:48","domain","tuseguridadylamia.ga"
"1507","11/10/2020 17:14:48","domain","chromeknox.site"
"1507","11/10/2020 17:14:48","domain","click-a-top.top"
"1507","11/10/2020 17:14:48","domain","modevin.ga"
"1507","11/10/2020 17:14:48","domain","dsdjfhd9ddksa1as.info"
"1507","11/10/2020 17:14:48","domain","sieqwarteggroups.com"
"1507","11/10/2020 17:14:48","domain","kunu-kunu.com"
"1507","11/10/2020 17:14:48","domain","kibossuqarmen.com"
"1507","11/10/2020 17:14:48","domain","daymnebtc.site"
"1507","11/10/2020 17:14:48","domain","vitiba.ga"
"1507","11/10/2020 17:14:48","domain","resenroparonto.space"
"1507","11/10/2020 17:14:48","domain","green0green.com"
"1507","11/10/2020 17:14:48","domain","ytmfynt.com"
"1507","11/10/2020 17:14:48","domain","cgibin.online"
"1507","11/10/2020 17:14:48","domain","homymemekas.space"
"1507","11/10/2020 17:14:48","domain","domain2222.com"
"1507","11/10/2020 17:14:48","domain","bstarking.com"
"1507","11/10/2020 17:14:48","domain","xehklxzfkjtt.pw"
"1507","11/10/2020 17:14:48","domain","brokenservices.cf"
"1507","11/10/2020 17:14:48","domain","torlago.com"
"1507","11/10/2020 17:14:48","domain","lnstgrams.com"
"1507","11/10/2020 17:14:48","domain","industrialspares.to"
"1507","11/10/2020 17:14:48","domain","kboyud.com"
"1507","11/10/2020 17:14:48","domain","gatehub.online"
"1507","11/10/2020 17:14:48","domain","top-team.site"
"1507","11/10/2020 17:14:48","domain","techitlikeagirl.world"
"1507","11/10/2020 17:14:48","domain","postal-pjps.com"
"1507","11/10/2020 17:14:48","domain","xonull.com"
"1507","11/10/2020 17:14:48","domain","rapastitoparito.space"
"1507","11/10/2020 17:14:48","domain","nicesmellpaper.top"
"1507","11/10/2020 17:14:48","domain","nl5329.ir"
"1507","11/10/2020 17:14:48","domain","bobbyservices.cf"
"1507","11/10/2020 17:14:48","domain","libertygiove.com"
"1507","11/10/2020 17:14:48","domain","dong7707.at"
"1507","11/10/2020 17:14:48","domain","mito--cn.com"
"1507","11/10/2020 17:14:48","domain","hokagehuyaki.xyz"
"1507","11/10/2020 17:14:48","domain","mikocin.site"
"1507","11/10/2020 17:14:48","domain","a2ecommerce.com"
"1507","11/10/2020 17:14:48","domain","trilfy.ru"
"1507","11/10/2020 17:14:48","domain","kibossuqar.com"
"1507","11/10/2020 17:14:48","domain","goldrealestate.ga"
"1507","11/10/2020 17:14:48","domain","truegreen-cn.cam"
"1507","11/10/2020 17:14:48","domain","mjlog-vn.com"
"1507","11/10/2020 17:14:48","domain","watchmovie.life"
"1507","11/10/2020 17:14:48","domain","cubbbiesdo.ru"
"1507","11/10/2020 17:14:48","domain","qlaston.net"
"1507","11/10/2020 17:14:48","domain","malletmissile.ru"
"1507","11/10/2020 17:14:48","domain","ldokja.xyz"
"1507","11/10/2020 17:14:48","domain","functionalrejh.com"
"1507","11/10/2020 17:14:48","domain","greenzing.top"
"1507","11/10/2020 17:14:48","domain","krockabread.com"
"1507","11/10/2020 17:14:48","domain","kill3rr.com"
"1507","11/10/2020 17:14:48","domain","meniskon.com"
"1507","11/10/2020 17:14:48","domain","findatingall.site"
"1507","11/10/2020 17:14:48","domain","conhost.pw"
"1507","11/10/2020 17:14:48","domain","brokenbones.ga"
"1507","11/10/2020 17:14:48","domain","searchtool.space"
"1507","11/10/2020 17:14:48","domain","slweb.xyz"
"1507","11/10/2020 17:14:48","domain","finansist.xyz"
"1507","11/10/2020 17:14:49","domain","ex2life.cf"
"1507","11/10/2020 17:14:49","domain","downersnow.tk"
"1507","11/10/2020 17:14:49","domain","brokenbones.ml"
"1507","11/10/2020 17:14:49","domain","brokenbones.cf"
"1507","11/10/2020 17:14:49","domain","winqits.com"
"1507","11/10/2020 17:14:49","domain","sunfastinc.com"
"1507","11/10/2020 17:14:49","domain","securelevel.site"
"1507","11/10/2020 17:14:49","domain","brokenskull.gq"
"1507","11/10/2020 17:14:49","domain","nimassloggs.ir"
"1507","11/10/2020 17:14:49","domain","brokenskull.cf"
"1507","11/10/2020 17:14:49","domain","dc-collection.com"
"1507","11/10/2020 17:14:49","domain","nikitatenetko.best"
"1507","11/10/2020 17:14:49","domain","lilldshar.space"
"1507","11/10/2020 17:14:49","domain","sieqwarteg.com"
"1507","11/10/2020 17:14:49","domain","gatehub.club"
"1507","11/10/2020 17:14:49","domain","kranement.tk"
"1507","11/10/2020 17:14:49","domain","kranement.ml"
"1507","11/10/2020 17:14:49","domain","kranement.ga"
"1507","11/10/2020 17:14:49","domain","fixerrors-mail.tk"
"1507","11/10/2020 17:14:49","domain","fixerrors-mail.ml"
"1507","11/10/2020 17:14:49","domain","fixerrors-mail.gq"
"1507","11/10/2020 17:14:49","domain","fixerrors-mail.ga"
"1507","11/10/2020 17:14:49","domain","fixerrors-mail.cf"
"1507","11/10/2020 17:14:49","domain","asatechw.ga"
"1507","11/10/2020 17:14:49","domain","kranement.gq"
"1507","11/10/2020 17:14:49","domain","kranement.cf"
"1507","11/10/2020 17:14:49","domain","asatechw.gq"
"1507","11/10/2020 17:14:49","domain","teamsheep.cc"
"1507","11/10/2020 17:14:49","domain","dolboeb1700.com"
"1507","11/10/2020 17:14:49","domain","mmakaronagre.xyz"
"1507","11/10/2020 17:14:49","domain","wildberriesqa.xyz"
"1507","11/10/2020 17:14:49","domain","asatechw.tk"
"1507","11/10/2020 17:14:49","domain","asatechw.ml"
"1507","11/10/2020 17:14:49","domain","asatech.cf"
"1507","11/10/2020 17:14:49","domain","emirate-net.me"
"1507","11/10/2020 17:14:49","domain","cotextrucking.com"
"1507","11/10/2020 17:14:49","domain","4llion.com"
"1507","11/10/2020 17:14:49","domain","xn--rippl-r51b.com"
"1507","11/10/2020 17:14:49","domain","staycalm.club"
"1507","11/10/2020 17:14:49","domain","joyed-bin.com"
"1507","11/10/2020 17:14:49","domain","westkinon.gq"
"1507","11/10/2020 17:14:49","domain","paramont-delivery.tk"
"1507","11/10/2020 17:14:49","domain","lamentation-ink.ga"
"1507","11/10/2020 17:14:49","domain","failed-messages.tk"
"1507","11/10/2020 17:14:49","domain","remote1.tk"
"1507","11/10/2020 17:14:49","domain","bandwidthmeter.online"
"1507","11/10/2020 17:14:49","domain","pyaiki.ml"
"1507","11/10/2020 17:14:49","domain","bouxwe.ml"
"1507","11/10/2020 17:14:49","domain","dongsonvina.co"
"1507","11/10/2020 17:14:49","domain","pyou.cf"
"1507","11/10/2020 17:14:49","domain","nitariun.be"
"1507","11/10/2020 17:14:49","domain","eesss.online"
"1507","11/10/2020 17:14:49","domain","veve.fun"
"1507","11/10/2020 17:14:49","domain","envpicohome.com"
"1507","11/10/2020 17:14:49","domain","io7617121.gq"
"1507","11/10/2020 17:14:49","domain","moyiinvestments.com"
"1507","11/10/2020 17:14:49","domain","egementekstil.com"
"1507","11/10/2020 17:14:49","domain","tobmojiol2adf.com"
"1507","11/10/2020 17:14:49","domain","miklem.website"
"1507","11/10/2020 17:14:49","domain","sharefile.host"
"1507","11/10/2020 17:14:49","domain","mmorpgx.space"
"1507","11/10/2020 17:14:49","domain","lokoloppo4.com"
"1507","11/10/2020 17:14:49","domain","emdadbimarz.ir"
"1507","11/10/2020 17:14:49","domain","strasnersuperstoreblog.com"
"1507","11/10/2020 17:14:49","domain","wrztnchpouldn.com"
"1507","11/10/2020 17:14:50","domain","lashdbutnotleast.com"
"1507","11/10/2020 17:14:50","domain","intropilivyi.com"
"1507","11/10/2020 17:14:50","domain","scootelaru.com"
"1507","11/10/2020 17:14:50","domain","avalonfootwears.com"
"1507","11/10/2020 17:14:50","domain","theyardok.com"
"1507","11/10/2020 17:14:50","domain","grspz.com"
"1507","11/10/2020 17:14:50","domain","lokvrtz.ga"
"1507","11/10/2020 17:14:50","domain","lokvrtz.cf"
"1507","11/10/2020 17:14:50","domain","boeschboddenspies.com"
"1507","11/10/2020 17:14:50","domain","sharefile.world"
"1507","11/10/2020 17:14:50","domain","3sapparel.co"
"1507","11/10/2020 17:14:50","domain","ddgroupupdate.com"
"1507","11/10/2020 17:14:50","domain","datamon.cc"
"1507","11/10/2020 17:14:50","domain","panpos.ae"
"1507","11/10/2020 17:14:50","domain","firstnamehello.com"
"1507","11/10/2020 17:14:50","domain","jnoon.site"
"1507","11/10/2020 17:14:50","domain","ukhereweare.ml"
"1507","11/10/2020 17:14:50","domain","ukhereweare.gq"
"1507","11/10/2020 17:14:50","domain","ukhereweare.ga"
"1507","11/10/2020 17:14:50","domain","manchestergardensllc.com"
"1507","11/10/2020 17:14:50","domain","orientcam.org"
"1507","11/10/2020 17:14:50","domain","birdseyelaramie.com"
"1507","11/10/2020 17:14:50","domain","anu-save-bis.net"
"1507","11/10/2020 17:14:50","domain","twonker.xyz"
"1507","11/10/2020 17:14:50","domain","dr44nfargu5.club"
"1507","11/10/2020 17:14:50","domain","f4rgu5gr44n.club"
"1507","11/10/2020 17:14:50","domain","wetz.icu"
"1507","11/10/2020 17:14:50","domain","zaragoza.ug"
"1507","11/10/2020 17:14:50","domain","adsjunkies.network"
"1507","11/10/2020 17:14:50","domain","testerceowebside.com"
"1507","11/10/2020 17:14:50","domain","botsking.net"
"1507","11/10/2020 17:14:50","domain","files-get.pw"
"1507","11/10/2020 17:14:50","domain","shlyapa.website"
"1507","11/10/2020 17:14:50","domain","gay-love.ru"
"1507","11/10/2020 17:14:50","domain","nightmarefile.tk"
"1507","11/10/2020 17:14:50","domain","nightmarefile.ml"
"1507","11/10/2020 17:14:50","domain","nightmarefile.gq"
"1507","11/10/2020 17:14:50","domain","nightmarefile.cf"
"1507","11/10/2020 17:14:50","domain","corticeiralogs.tk"
"1507","11/10/2020 17:14:50","domain","karlson53.xyz"
"1507","11/10/2020 17:14:50","domain","files-get.host"
"1507","11/10/2020 17:14:50","domain","webdesk.email"
"1507","11/10/2020 17:14:50","domain","colnhubplus.com"
"1507","11/10/2020 17:14:50","domain","administratorr.website"
"1507","11/10/2020 17:14:50","domain","reliablejedi.com"
"1507","11/10/2020 17:14:50","domain","samorat.com"
"1507","11/10/2020 17:14:50","domain","files-get.site"
"1507","11/10/2020 17:14:50","domain","nightmarefile.ga"
"1507","11/10/2020 17:14:50","domain","poiuytrewq3.site"
"1507","11/10/2020 17:14:50","domain","freespending.info"
"1507","11/10/2020 17:14:50","domain","sokolfash.ru"
"1507","11/10/2020 17:14:50","domain","infocheckdetails.com"
"1507","11/10/2020 17:14:50","domain","usafile.info"
"1507","11/10/2020 17:14:50","domain","ggtyyu.pw"
"1507","11/10/2020 17:14:50","domain","files-get.world"
"1507","11/10/2020 17:14:50","domain","silkavayssstezya.website"
"1507","11/10/2020 17:14:50","domain","resckoltd.com"
"1507","11/10/2020 17:14:50","domain","msword-security.xyz"
"1507","11/10/2020 17:14:50","domain","softwareserviceupdater2.com"
"1507","11/10/2020 17:14:50","domain","softwareserviceupdater1.com"
"1507","11/10/2020 17:14:50","domain","nlbmfsyplohyaicmxhum.com"
"1507","11/10/2020 17:14:50","domain","chilladverting.site"
"1507","11/10/2020 17:14:50","domain","safonov.eu"
"1507","11/10/2020 17:14:50","domain","dogshops.su"
"1507","11/10/2020 17:14:50","domain","othisanna.com"
"1507","11/10/2020 17:14:50","domain","acpanode-sg.com"
"1507","11/10/2020 17:14:50","domain","flexpak-th.com"
"1507","11/10/2020 17:14:50","domain","coolgirlsnation.com"
"1507","11/10/2020 17:14:50","domain","abiz-solutoins.com"
"1507","11/10/2020 17:14:50","domain","mortyboss.xyz"
"1507","11/10/2020 17:14:50","domain","mozillabgsvc.com"
"1507","11/10/2020 17:14:50","domain","rostovafile.tk"
"1507","11/10/2020 17:14:51","domain","rostovafile.ml"
"1507","11/10/2020 17:14:51","domain","rostovafile.gq"
"1507","11/10/2020 17:14:51","domain","rostovafile.ga"
"1507","11/10/2020 17:14:51","domain","rostovafile.cf"
"1507","11/10/2020 17:14:51","domain","pablofile.tk"
"1507","11/10/2020 17:14:51","domain","pablofile.ml"
"1507","11/10/2020 17:14:51","domain","pablofile.gq"
